Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.7345        -331.8687    -335.0704       3.2017   339.3
0.7350        -331.8554    -335.0211       3.1657   335.5
0.7355        -331.8427    -334.9956       3.1530   334.1
0.7360        -331.8307    -334.9965       3.1658   335.5
0.7365        -331.8187    -335.0154       3.1967   338.8
0.7370        -331.8062    -335.0396       3.2335   342.7
0.7375        -331.7936    -335.0574       3.2638   345.9
0.7380        -331.7802    -335.0596       3.2795   347.5
0.7385        -331.7664    -335.0468       3.2804   347.6
0.7390        -331.7525    -335.0249       3.2724   346.8
0.7395        -331.7388    -335.0032       3.2644   345.9
0.7400        -331.7254    -334.9885       3.2630   345.8
0.7405        -331.7123    -334.9823       3.2700   346.5
0.7410        -331.7000    -334.9813       3.2813   347.7
0.7415        -331.6874    -334.9740       3.2866   348.3
0.7420        -331.6742    -334.9506       3.2764   347.2
0.7425        -331.6609    -334.9099       3.2490   344.3
0.7430        -331.6473    -334.8572       3.2098   340.2
0.7435        -331.6338    -334.8019       3.1681   335.7
0.7440        -331.6208    -334.7551       3.1344   332.2
0.7445        -331.6080    -334.7236       3.1156   330.2
0.7450        -331.5952    -334.7091       3.1139   330.0
0.7455        -331.5825    -334.7099       3.1273   331.4
0.7460        -331.5695    -334.7209       3.1514   334.0
0.7465        -331.5563    -334.7367       3.1804   337.1
0.7470        -331.5429    -334.7506       3.2078   340.0
0.7475        -331.5290    -334.7563       3.2274   342.0
0.7480        -331.5146    -334.7530       3.2384   343.2
0.7485        -331.4994    -334.7464       3.2470   344.1
0.7490        -331.4845    -334.7489       3.2644   346.0
0.7495        -331.4696    -334.7702       3.3006   349.8
0.7500        -331.4556    -334.8141       3.3585   355.9
0.7505        -331.4419    -334.8730       3.4311   363.6
0.7510        -331.4282    -334.9311       3.5029   371.2
0.7515        -331.4144    -334.9710       3.5565   376.9
0.7520        -331.4002    -334.9806       3.5804   379.4
0.7525        -331.3861    -334.9562       3.5701   378.4
0.7530        -331.3717    -334.9013       3.5296   374.1
0.7535        -331.3580    -334.8280       3.4700   367.7
0.7540        -331.3444    -334.7517       3.4073   361.1
0.7545        -331.3315    -334.6906       3.3590   356.0
0.7550        -331.3195    -334.6555       3.3360   353.5
0.7555        -331.3087    -334.6464       3.3377   353.7
0.7560        -331.2982    -334.6513       3.3531   355.4
0.7565        -331.2875    -334.6547       3.3671   356.8
0.7570        -331.2765    -334.6434       3.3669   356.8
0.7575        -331.2651    -334.6120       3.3469   354.7
0.7580        -331.2529    -334.5653       3.3123   351.0
0.7585        -331.2407    -334.5187       3.2780   347.4
0.7590        -331.2290    -334.4912       3.2622   345.7
0.7595        -331.2185    -334.4942       3.2757   347.1
0.7600        -331.2085    -334.5230       3.3145   351.3
0.7605        -331.1986    -334.5607       3.3621   356.3
0.7610        -331.1884    -334.5883       3.3999   360.3
0.7615        -331.1773    -334.5934       3.4161   362.0
0.7620        -331.1659    -334.5766       3.4106   361.5
0.7625        -331.1550    -334.5467       3.3917   359.4
0.7630        -331.1443    -334.5132       3.3689   357.0
0.7635        -331.1337    -334.4854       3.3517   355.2
0.7640        -331.1237    -334.4715       3.3478   354.8
0.7645        -331.1138    -334.4758       3.3620   356.3
0.7650        -331.1048    -334.4990       3.3941   359.7
0.7655        -331.0961    -334.5350       3.4389   364.4
0.7660        -331.0879    -334.5700       3.4821   369.0
0.7665        -331.0796    -334.5842       3.5046   371.4
0.7670        -331.0704    -334.5668       3.4964   370.5
0.7675        -331.0606    -334.5233       3.4627   367.0
0.7680        -331.0506    -334.4746       3.4239   362.9
0.7685        -331.0415    -334.4507       3.4092   361.3
0.7690        -331.0339    -334.4718       3.4379   364.3
0.7695        -331.0278    -334.5355       3.5077   371.7
0.7700        -331.0222    -334.6199       3.5977   381.3
0.7705        -331.0162    -334.6974       3.6812   390.1
0.7710        -331.0099    -334.7493       3.7393   396.3
0.7715        -331.0040    -334.7700       3.7660   399.1
0.7720        -330.9979    -334.7627       3.7648   399.0
0.7725        -330.9926    -334.7385       3.7459   397.0
0.7730        -330.9881    -334.7095       3.7214   394.4
0.7735        -330.9846    -334.6860       3.7014   392.3
0.7740        -330.9822    -334.6712       3.6890   391.0
0.7745        -330.9807    -334.6615       3.6807   390.1
0.7750        -330.9802    -334.6498       3.6696   388.9
0.7755        -330.9801    -334.6252       3.6450   386.3
0.7760        -330.9799    -334.5783       3.5984   381.3
0.7765        -330.9796    -334.5082       3.5286   373.9
0.7770        -330.9790    -334.4238       3.4448   365.1
0.7775        -330.9781    -334.3443       3.3662   356.7
0.7780        -330.9775    -334.2950       3.3175   351.6
0.7785        -330.9785    -334.2957       3.3171   351.5
0.7790        -330.9806    -334.3459       3.3653   356.6
0.7795        -330.9837    -334.4270       3.4433   364.9
0.7800        -330.9869    -334.5108       3.5239   373.5
0.7805        -330.9896    -334.5736       3.5841   379.8
0.7810        -330.9916    -334.6068       3.6151   383.1
0.7815        -330.9937    -334.6168       3.6230   384.0
0.7820        -330.9963    -334.6171       3.6208   383.7
0.7825        -330.9996    -334.6220       3.6225   383.9
0.7830        -331.0039    -334.6416       3.6377   385.5
0.7835        -331.0090    -334.6778       3.6688   388.8
0.7840        -331.0154    -334.7266       3.7112   393.3
0.7845        -331.0230    -334.7764       3.7535   397.8
0.7850        -331.0308    -334.8112       3.7804   400.6
0.7855        -331.0390    -334.8190       3.7800   400.6
0.7860        -331.0473    -334.7936       3.7463   397.0
0.7865        -331.0557    -334.7388       3.6830   390.3
0.7870        -331.0643    -334.6678       3.6035   381.9
0.7875        -331.0728    -334.5995       3.5267   373.7
0.7880        -331.0818    -334.5538       3.4720   368.0
0.7885        -331.0924    -334.5425       3.4501   365.6
0.7890        -331.1035    -334.5604       3.4569   366.4
0.7895        -331.1153    -334.5943       3.4789   368.7
0.7900        -331.1272    -334.6286       3.5014   371.1
0.7905        -331.1388    -334.6521       3.5133   372.3
0.7910        -331.1504    -334.6613       3.5109   372.1
0.7915        -331.1618    -334.6601       3.4982   370.7
0.7920        -331.1738    -334.6569       3.4831   369.1
0.7925        -331.1861    -334.6577       3.4717   367.9
0.7930        -331.1991    -334.6655       3.4664   367.4
0.7935        -331.2127    -334.6779       3.4652   367.2
0.7940        -331.2267    -334.6868       3.4600   366.7
0.7945        -331.2408    -334.6808       3.4400   364.6
0.7950        -331.2546    -334.6499       3.3953   359.8
0.7955        -331.2682    -334.5910       3.3229   352.1
0.7960        -331.2804    -334.5098       3.2293   342.2
0.7965        -331.2919    -334.4232       3.1313   331.8
0.7970        -331.3034    -334.3531       3.0497   323.2
0.7975        -331.3148    -334.3159       3.0010   318.0
0.7980        -331.3269    -334.3171       2.9901   316.9
0.7985        -331.3391    -334.3480       3.0088   318.9
0.7990        -331.3514    -334.3923       3.0409   322.3
0.7995        -331.3628    -334.4322       3.0694   325.3
0.8000        -331.3736    -334.4575       3.0839   326.8
0.8005        -331.3833    -334.4699       3.0866   327.1
0.8010        -331.3926    -334.4837       3.0911   327.6
0.8015        -331.4021    -334.5155       3.1135   330.0
0.8020        -331.4121    -334.5771       3.1650   335.4
0.8025        -331.4233    -334.6679       3.2445   343.8
0.8030        -331.4353    -334.7717       3.3364   353.6
0.8035        -331.4474    -334.8652       3.4178   362.2
0.8040        -331.4594    -334.9292       3.4698   367.7
0.8045        -331.4718    -334.9522       3.4804   368.8
0.8050        -331.4831    -334.9302       3.4471   365.3
0.8055        -331.4942    -334.8736       3.3794   358.1
0.8060        -331.5048    -334.8002       3.2955   349.2
0.8065        -331.5155    -334.7317       3.2162   340.8
0.8070        -331.5265    -334.6852       3.1588   334.8
0.8075        -331.5379    -334.6690       3.1311   331.8
0.8080        -331.5499    -334.6786       3.1287   331.6
0.8085        -331.5621    -334.6998       3.1376   332.5
0.8090        -331.5740    -334.7144       3.1404   332.8
0.8095        -331.5851    -334.7073       3.1221   330.9
0.8100        -331.5951    -334.6725       3.0774   326.1
0.8105        -331.6041    -334.6176       3.0136   319.4
0.8110        -331.6120    -334.5612       2.9492   312.6
0.8115        -331.6197    -334.5280       2.9083   308.2
0.8120        -331.6281    -334.5368       2.9086   308.3
0.8125        -331.6372    -334.5897       2.9525   312.9
0.8130        -331.6466    -334.6711       3.0246   320.5
0.8135        -331.6564    -334.7554       3.0989   328.4
0.8140        -331.6657    -334.8143       3.1485   333.7
0.8145        -331.6738    -334.8289       3.1550   334.4
0.8150        -331.6803    -334.7956       3.1153   330.2
0.8155        -331.6863    -334.7287       3.0425   322.4
0.8160        -331.6918    -334.6506       2.9588   313.6
0.8165        -331.6973    -334.5837       2.8864   305.9
0.8170        -331.7029    -334.5426       2.8397   300.9
0.8175        -331.7086    -334.5301       2.8215   299.0
0.8180        -331.7142    -334.5410       2.8269   299.6
0.8185        -331.7193    -334.5655       2.8462   301.6
0.8190        -331.7239    -334.5928       2.8690   304.0
0.8195        -331.7275    -334.6148       2.8874   306.0
0.8200        -331.7304    -334.6305       2.9001   307.3
0.8205        -331.7325    -334.6454       2.9129   308.7
0.8210        -331.7342    -334.6713       2.9372   311.3
0.8215        -331.7358    -334.7193       2.9835   316.2
0.8220        -331.7382    -334.7957       3.0574   324.0
0.8225        -331.7407    -334.8939       3.1531   334.2
0.8230        -331.7436    -334.9989       3.2553   345.0
0.8235        -331.7464    -335.0923       3.3458   354.6
0.8240        -331.7487    -335.1574       3.4087   361.2
0.8245        -331.7508    -335.1885       3.4377   364.3
0.8250        -331.7520    -335.1913       3.4393   364.5
0.8255        -331.7537    -335.1813       3.4276   363.2
0.8260        -331.7561    -335.1724       3.4163   362.1
0.8265        -331.7593    -335.1717       3.4124   361.6
0.8270        -331.7631    -335.1748       3.4117   361.6
0.8275        -331.7669    -335.1699       3.4030   360.6
0.8280        -331.7708    -335.1474       3.3766   357.8
0.8285        -331.7744    -335.1014       3.3269   352.6
0.8290        -331.7775    -335.0314       3.2539   344.8
0.8295        -331.7804    -334.9444       3.1640   335.3
0.8300        -331.7822    -334.8533       3.0711   325.5
0.8305        -331.7840    -334.7796       2.9956   317.5
0.8310        -331.7863    -334.7422       2.9558   313.3
0.8315        -331.7892    -334.7475       2.9582   313.5
0.8320        -331.7926    -334.7842       2.9917   317.0
0.8325        -331.7960    -334.8284       3.0323   321.4
0.8330        -331.7987    -334.8550       3.0564   323.9
0.8335        -331.8000    -334.8489       3.0489   323.1
0.8340        -331.8000    -334.8088       3.0088   318.9
0.8345        -331.7995    -334.7468       2.9474   312.4
0.8350        -331.7987    -334.6822       2.8836   305.6
0.8355        -331.7984    -334.6316       2.8331   300.2
0.8360        -331.7982    -334.5995       2.8013   296.9
0.8365        -331.7976    -334.5806       2.7830   294.9
0.8370        -331.7968    -334.5641       2.7673   293.3
0.8375        -331.7956    -334.5361       2.7405   290.4
0.8380        -331.7935    -334.4844       2.6909   285.2
0.8385        -331.7904    -334.4034       2.6130   276.9
0.8390        -331.7859    -334.2969       2.5110   266.1
0.8395        -331.7803    -334.1809       2.4006   254.4
0.8400        -331.7739    -334.0795       2.3056   244.3
0.8405        -331.7674    -334.0185       2.2512   238.6
0.8410        -331.7612    -334.0145       2.2533   238.8
0.8415        -331.7553    -334.0661       2.3108   244.9
0.8420        -331.7488    -334.1543       2.4055   254.9
0.8425        -331.7410    -334.2526       2.5116   266.2
0.8430        -331.7312    -334.3379       2.6067   276.2
0.8435        -331.7196    -334.3989       2.6793   283.9
0.8440        -331.7067    -334.4372       2.7305   289.4
0.8445        -331.6930    -334.4620       2.7691   293.5
0.8450        -331.6788    -334.4847       2.8059   297.4
0.8455        -331.6640    -334.5132       2.8492   302.0
0.8460        -331.6491    -334.5506       2.9015   307.5
0.8465        -331.6339    -334.5932       2.9593   313.6
0.8470        -331.6181    -334.6325       3.0144   319.5
0.8475        -331.6018    -334.6582       3.0564   323.9
0.8480        -331.5849    -334.6598       3.0749   325.9
0.8485        -331.5675    -334.6301       3.0625   324.6
0.8490        -331.5489    -334.5691       3.0202   320.1
0.8495        -331.5299    -334.4914       2.9615   313.8
0.8500        -331.5107    -334.4191       2.9085   308.2
0.8505        -331.4924    -334.3744       2.8821   305.4
0.8510        -331.4745    -334.3667       2.8922   306.5
0.8515        -331.4570    -334.3899       2.9330   310.8
0.8520        -331.4387    -334.4262       2.9876   316.6
0.8525        -331.4191    -334.4587       3.0396   322.1
0.8530        -331.3983    -334.4800       3.0817   326.6
0.8535        -331.3764    -334.4944       3.1180   330.4
