       Step     Time          Energy         fmax
GPMin:   10 16:44:26       -4.586685        0.2582
GPMin:   11 16:44:32       -4.604023        0.2022
GPMin:   12 16:44:39       -4.645268        0.1137
GPMin:   13 16:44:44       -4.667727        0.1106
GPMin:   14 16:44:50       -4.682192        0.1305
GPMin:   15 16:44:56       -4.704637        0.1206
GPMin:   16 16:45:02       -4.729108        0.0926
GPMin:   17 16:45:08       -4.749613        0.0845
GPMin:   18 16:45:14       -4.772110        0.0952
GPMin:   19 16:45:20       -4.798301        0.1008
GPMin:   20 16:45:25       -4.823167        0.0836
GPMin:   21 16:45:31       -4.841319        0.0779
GPMin:   22 16:45:36       -4.854739        0.0774
GPMin:   23 16:45:41       -4.865185        0.0652
GPMin:   24 16:45:47       -4.873745        0.0488
GPMin:   25 16:45:53       -4.880011        0.0426
GPMin:   26 16:45:58       -4.884199        0.0373
GPMin:   27 16:46:03       -4.885967        0.0253
GPMin:   28 16:46:08       -4.886758        0.0260
GPMin:   29 16:46:13       -4.887980        0.0268
GPMin:   30 16:46:18       -4.888698        0.0224
GPMin:   31 16:46:22       -4.889318        0.0216
GPMin:   32 16:46:27       -4.889730        0.0168
       Step     Time          Energy         fmax
GPMin:    0 16:46:37       -3.169773        1.3492
GPMin:    1 16:46:44       -4.009389        0.5991
GPMin:    2 16:46:51       -4.285791        0.2555
GPMin:    3 16:46:57       -4.351050        0.0971
GPMin:    4 16:47:02       -4.360107        0.1254
GPMin:    5 16:47:07       -4.374291        0.1023
GPMin:    6 16:47:13       -4.389220        0.1251
GPMin:    7 16:47:19       -4.406917        0.1071
GPMin:    8 16:47:32       -4.442982        0.1003
GPMin:    9 16:47:37       -4.445176        0.0665
GPMin:   10 16:47:43       -4.445737        0.0626
GPMin:   11 16:48:06       -4.496682        0.2290
GPMin:   12 16:48:13       -4.500959        0.1869
GPMin:   13 16:48:19       -4.534288        0.2096
GPMin:   14 16:48:26       -4.572971        0.2150
GPMin:   15 16:48:32       -4.595579        0.2109
GPMin:   16 16:48:40       -4.726358        0.1470
GPMin:   17 16:48:47       -4.745555        0.2717
GPMin:   18 16:48:53       -4.758181        0.3139
GPMin:   19 16:48:59       -4.796366        0.1984
GPMin:   20 16:49:05       -4.818935        0.1191
GPMin:   21 16:49:11       -4.830864        0.1122
GPMin:   22 16:49:16       -4.850043        0.1010
GPMin:   23 16:49:22       -4.869313        0.0547
GPMin:   24 16:49:27       -4.876862        0.0414
GPMin:   25 16:49:33       -4.879066        0.0394
GPMin:   26 16:49:38       -4.883162        0.0303
GPMin:   27 16:49:43       -4.885525        0.0258
GPMin:   28 16:49:48       -4.887311        0.0273
GPMin:   29 16:49:53       -4.888869        0.0167
       Step     Time          Energy         fmax
GPMin:    0 16:50:04       -3.168753        1.3482
GPMin:    1 16:50:10       -4.010359        0.6023
GPMin:    2 16:50:17       -4.288110        0.2583
GPMin:    3 16:50:23       -4.354337        0.0967
GPMin:    4 16:50:28       -4.363350        0.1229
GPMin:    5 16:50:34       -4.377336        0.1062
GPMin:    6 16:50:56       -4.396582        0.1086
GPMin:    7 16:51:02       -4.414116        0.0719
GPMin:    8 16:51:16       -4.421614        0.0589
GPMin:    9 16:51:23       -4.453683        0.0809
GPMin:   10 16:51:28       -4.456113        0.0599
GPMin:   11 16:51:34       -4.456562        0.0441
GPMin:   12 16:51:55       -4.456847        0.0812
GPMin:   13 16:52:03       -4.492144        0.2163
GPMin:   14 16:52:25       -4.527250        0.2659
GPMin:   15 16:52:32       -4.682027        0.1785
GPMin:   16 16:52:39       -4.737402        0.2158
GPMin:   17 16:52:46       -4.748926        0.2337
GPMin:   18 16:52:53       -4.768125        0.1854
GPMin:   19 16:52:59       -4.796366        0.1255
GPMin:   20 16:53:04       -4.813159        0.1120
GPMin:   21 16:53:09       -4.828498        0.1270
GPMin:   22 16:53:15       -4.847806        0.1098
GPMin:   23 16:53:20       -4.862407        0.0613
GPMin:   24 16:53:26       -4.868884        0.0546
GPMin:   25 16:53:31       -4.874979        0.0532
GPMin:   26 16:53:36       -4.880929        0.0323
GPMin:   27 16:53:42       -4.884189        0.0342
GPMin:   28 16:53:47       -4.886379        0.0372
GPMin:   29 16:53:52       -4.888302        0.0263
GPMin:   30 16:53:58       -4.888951        0.0190
       Step     Time          Energy         fmax
GPMin:    0 16:54:07       -2.904466        1.2794
GPMin:    1 16:54:12       -3.782914        0.5784
GPMin:    2 16:54:17       -4.082201        0.2209
GPMin:    3 16:54:21       -4.153010        0.0326
GPMin:    4 16:54:25       -4.154889        0.0022
