Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.7090        -331.2817    -334.5229       3.2412   343.5
0.7095        -331.2608    -334.4417       3.1808   337.1
0.7100        -331.2416    -334.4139       3.1723   336.2
0.7105        -331.2235    -334.4443       3.2208   341.3
0.7110        -331.2063    -334.5115       3.3052   350.3
0.7115        -331.1877    -334.5791       3.3914   359.4
0.7120        -331.1676    -334.6213       3.4537   366.0
0.7125        -331.1466    -334.6322       3.4856   369.4
0.7130        -331.1247    -334.6213       3.4966   370.6
0.7135        -331.1037    -334.6082       3.5045   371.4
0.7140        -331.0836    -334.6092       3.5256   373.6
0.7145        -331.0645    -334.6317       3.5672   378.0
0.7150        -331.0464    -334.6714       3.6251   384.2
0.7155        -331.0282    -334.7135       3.6853   390.6
0.7160        -331.0095    -334.7445       3.7351   395.8
0.7165        -330.9911    -334.7600       3.7689   399.4
0.7170        -330.9738    -334.7565       3.7826   400.9
0.7175        -330.9570    -334.7265       3.7695   399.5
0.7180        -330.9407    -334.6668       3.7261   394.9
0.7185        -330.9240    -334.5814       3.6574   387.6
0.7190        -330.9082    -334.4877       3.5795   379.3
0.7195        -330.8929    -334.4091       3.5162   372.6
0.7200        -330.8796    -334.3680       3.4883   369.7
0.7205        -330.8682    -334.3661       3.4979   370.7
0.7210        -330.8575    -334.3804       3.5230   373.4
0.7215        -330.8465    -334.3815       3.5351   374.6
0.7220        -330.8344    -334.3502       3.5159   372.6
0.7225        -330.8218    -334.2889       3.4671   367.4
0.7230        -330.8097    -334.2156       3.4059   360.9
0.7235        -330.7978    -334.1506       3.3528   355.3
0.7240        -330.7866    -334.1114       3.3248   352.3
0.7245        -330.7763    -334.1096       3.3333   353.3
0.7250        -330.7664    -334.1484       3.3820   358.4
0.7255        -330.7571    -334.2225       3.4655   367.3
0.7260        -330.7486    -334.3165       3.5679   378.1
0.7265        -330.7396    -334.4057       3.6661   388.5
0.7270        -330.7301    -334.4712       3.7411   396.5
0.7275        -330.7213    -334.5046       3.7833   400.9
0.7280        -330.7123    -334.5029       3.7906   401.7
0.7285        -330.7043    -334.4703       3.7660   399.1
0.7290        -330.6969    -334.4108       3.7139   393.6
0.7295        -330.6897    -334.3319       3.6422   386.0
0.7300        -330.6830    -334.2489       3.5659   377.9
0.7305        -330.6763    -334.1808       3.5046   371.4
0.7310        -330.6714    -334.1479       3.4765   368.4
0.7315        -330.6680    -334.1550       3.4870   369.5
0.7320        -330.6654    -334.1876       3.5222   373.3
0.7325        -330.6633    -334.2203       3.5570   377.0
0.7330        -330.6604    -334.2292       3.5687   378.2
0.7335        -330.6569    -334.2057       3.5488   376.1
0.7340        -330.6528    -334.1591       3.5063   371.6
0.7345        -330.6488    -334.1111       3.4623   366.9
0.7350        -330.6458    -334.0861       3.4403   364.6
0.7355        -330.6442    -334.1000       3.4558   366.2
0.7360        -330.6434    -334.1534       3.5101   372.0
0.7365        -330.6435    -334.2358       3.5922   380.7
0.7370        -330.6441    -334.3258       3.6817   390.2
0.7375        -330.6457    -334.3984       3.7527   397.7
0.7380        -330.6474    -334.4266       3.7792   400.5
0.7385        -330.6487    -334.3940       3.7452   396.9
0.7390        -330.6487    -334.3065       3.6577   387.6
0.7395        -330.6488    -334.1942       3.5454   375.7
0.7400        -330.6501    -334.0949       3.4448   365.1
0.7405        -330.6528    -334.0363       3.3835   358.6
0.7410        -330.6565    -334.0286       3.3721   357.4
0.7415        -330.6611    -334.0630       3.4019   360.5
0.7420        -330.6664    -334.1179       3.4516   365.8
0.7425        -330.6722    -334.1665       3.4943   370.3
0.7430        -330.6774    -334.1812       3.5038   371.3
0.7435        -330.6819    -334.1461       3.4642   367.1
0.7440        -330.6856    -334.0604       3.3748   357.7
0.7445        -330.6888    -333.9397       3.2509   344.5
0.7450        -330.6913    -333.8111       3.1198   330.6
0.7455        -330.6936    -333.7066       3.0130   319.3
0.7460        -330.6965    -333.6547       2.9582   313.5
0.7465        -330.6998    -333.6694       2.9696   314.7
0.7470        -330.7049    -333.7461       3.0413   322.3
0.7475        -330.7101    -333.8557       3.1456   333.4
0.7480        -330.7155    -333.9589       3.2434   343.7
0.7485        -330.7193    -334.0224       3.3031   350.1
0.7490        -330.7217    -334.0338       3.3121   351.0
0.7495        -330.7237    -334.0015       3.2778   347.4
0.7500        -330.7254    -333.9463       3.2208   341.3
0.7505        -330.7264    -333.8939       3.1674   335.7
0.7510        -330.7280    -333.8716       3.1436   333.1
0.7515        -330.7303    -333.9002       3.1699   335.9
0.7520        -330.7336    -333.9862       3.2526   344.7
0.7525        -330.7385    -334.1169       3.3784   358.0
0.7530        -330.7436    -334.2580       3.5145   372.5
0.7535        -330.7481    -334.3724       3.6244   384.1
0.7540        -330.7520    -334.4405       3.6884   390.9
0.7545        -330.7554    -334.4623       3.7069   392.9
0.7550        -330.7594    -334.4543       3.6949   391.6
0.7555        -330.7642    -334.4377       3.6735   389.3
0.7560        -330.7710    -334.4287       3.6577   387.6
0.7565        -330.7788    -334.4258       3.6470   386.5
0.7570        -330.7874    -334.4168       3.6294   384.6
0.7575        -330.7956    -334.3846       3.5890   380.4
0.7580        -330.8034    -334.3217       3.5183   372.9
0.7585        -330.8107    -334.2362       3.4255   363.0
0.7590        -330.8171    -334.1497       3.3326   353.2
0.7595        -330.8235    -334.0944       3.2710   346.6
0.7600        -330.8316    -334.0981       3.2664   346.2
0.7605        -330.8418    -334.1613       3.3195   351.8
0.7610        -330.8535    -334.2529       3.3993   360.3
0.7615        -330.8656    -334.3227       3.4571   366.4
0.7620        -330.8764    -334.3236       3.4472   365.3
0.7625        -330.8842    -334.2352       3.3510   355.1
0.7630        -330.8895    -334.0802       3.1907   338.1
0.7635        -330.8939    -333.9166       3.0227   320.3
0.7640        -330.8993    -333.8086       2.9093   308.3
0.7645        -330.9075    -333.7919       2.8845   305.7
0.7650        -330.9170    -333.8558       2.9387   311.4
0.7655        -330.9268    -333.9586       3.0318   321.3
0.7660        -330.9361    -334.0508       3.1147   330.1
0.7665        -330.9443    -334.0900       3.1457   333.4
0.7670        -330.9505    -334.0523       3.1018   328.7
0.7675        -330.9550    -333.9423       2.9874   316.6
0.7680        -330.9576    -333.7905       2.8329   300.2
0.7685        -330.9598    -333.6443       2.6845   284.5
0.7690        -330.9619    -333.5499       2.5881   274.3
0.7695        -330.9650    -333.5385       2.5735   272.7
0.7700        -330.9691    -333.6149       2.6458   280.4
0.7705        -330.9737    -333.7576       2.7840   295.0
0.7710        -330.9781    -333.9304       2.9524   312.9
0.7715        -330.9820    -334.0936       3.1116   329.8
0.7720        -330.9848    -334.2112       3.2264   341.9
0.7725        -330.9866    -334.2610       3.2744   347.0
0.7730        -330.9865    -334.2397       3.2532   344.8
0.7735        -330.9853    -334.1718       3.1865   337.7
0.7740        -330.9835    -334.1015       3.1179   330.4
0.7745        -330.9830    -334.0747       3.0918   327.7
0.7750        -330.9850    -334.1165       3.1315   331.9
0.7755        -330.9891    -334.2121       3.2231   341.6
0.7760        -330.9933    -334.3124       3.3190   351.7
0.7765        -330.9963    -334.3616       3.3653   356.6
0.7770        -330.9967    -334.3277       3.3309   353.0
0.7775        -330.9957    -334.2156       3.2199   341.2
0.7780        -330.9941    -334.0566       3.0625   324.6
0.7785        -330.9927    -333.8915       2.8988   307.2
0.7790        -330.9916    -333.7562       2.7647   293.0
0.7795        -330.9912    -333.6717       2.6805   284.1
0.7800        -330.9911    -333.6405       2.6493   280.8
0.7805        -330.9907    -333.6535       2.6628   282.2
0.7810        -330.9901    -333.6950       2.7048   286.7
0.7815        -330.9882    -333.7465       2.7583   292.3
0.7820        -330.9850    -333.7983       2.8133   298.1
0.7825        -330.9814    -333.8505       2.8691   304.1
0.7830        -330.9781    -333.9026       2.9245   309.9
0.7835        -330.9749    -333.9436       2.9687   314.6
0.7840        -330.9717    -333.9532       2.9815   316.0
0.7845        -330.9671    -333.9095       2.9424   311.8
0.7850        -330.9596    -333.8104       2.8508   302.1
0.7855        -330.9504    -333.6918       2.7414   290.5
0.7860        -330.9423    -333.6091       2.6668   282.6
0.7865        -330.9373    -333.5936       2.6563   281.5
0.7870        -330.9327    -333.6262       2.6935   285.4
0.7875        -330.9267    -333.6626       2.7359   289.9
0.7880        -330.9187    -333.6688       2.7502   291.5
0.7885        -330.9088    -333.6370       2.7282   289.1
0.7890        -330.8982    -333.5782       2.6801   284.0
0.7895        -330.8871    -333.5079       2.6208   277.7
0.7900        -330.8762    -333.4413       2.5650   271.8
0.7905        -330.8650    -333.3904       2.5253   267.6
0.7910        -330.8530    -333.3652       2.5122   266.2
0.7915        -330.8407    -333.3747       2.5339   268.5
0.7920        -330.8279    -333.4226       2.5947   275.0
0.7925        -330.8148    -333.5063       2.6915   285.2
0.7930        -330.8013    -333.6122       2.8108   297.9
0.7935        -330.7867    -333.7165       2.9298   310.5
0.7940        -330.7712    -333.7908       3.0196   320.0
0.7945        -330.7543    -333.8097       3.0553   323.8
0.7950        -330.7350    -333.7632       3.0281   320.9
0.7955        -330.7137    -333.6711       2.9574   313.4
0.7960        -330.6913    -333.5844       2.8931   306.6
0.7965        -330.6712    -333.5643       2.8931   306.6
